Book Id	Title	Sort Character	Primary Author	Primary Author Role	Secondary Author	Secondary Author Roles	Publication	Date	Review	Rating	Comment	Private Comment	Summary	Physical Description	Weight	Height	Thickness	Length	Dimensions	Page Count	LCCN	Acquired	Date Started	Date Read	BCID	Tags	Collections	Languages	Original Languages	LC Classification	ISBN	ISBNs	Subjects	Dewey Decimal	Dewey Wording	Copies	Source	Entry Date	OCLC	Work id
47664042	Pour en Finir avec la Mécroissance	1	Bernard, Stiegler		Alain Giffard|Christian Fauré	Author|Author	FLAMMARION LETTRES (2009), Broché, 220 pages	2009		3.5			Pour en Finir avec la Mécroissance par Stiegler Bernard (2009)	220 p.; 8.11 inches	0.57 livres (poids)	8.11 pouces	1.1 pouces	5.35 pouces	8.11 x 5.35 x 1.1 inches	220		[2009-07-11]	[2009-07-14]	[2009-07-19]		philosophie	Your library	French	French	L238	[2081224925]	2081224925, 9782081224926				1	amazon.fr	[2009-07-12]		8479629
48605138	Autobiographie, chapitre 10	1	Roubaud				Gallimard (1977), Broché	1977					Autobiographie, chapitre 10 par Roubaud (1977)	8.03 inches	0.66 livres (poids)	8.03 pouces	0.79 pouces	5.51 pouces	8.03 x 5.51 x 0.79 inches			[2009-08-01]					Your library	French	French		[2070296687]	2070296687, 9782070296682				1	amazon.fr	[2009-08-01]		8054912
48605223	Le théâtre de la mémoire	1	Camillo, Giulio		Schefer, Bertrand|Cantavenera, Eva	Traduction|Traduction	Allia (2001), Broché, 189 pages	2001	Livre important historiquement (Yates, Roubaud) mais n'est hélas qu'un aperçu de ce devait être le théatre physique. Tel quel la structure esquissée ne contient pas assez d'éléments pour justifier sa structure et encore moins pour la rendre utilisable.	3			Le théâtre de la mémoire by Giulio Camillo (2001)	189 p.; 6.38 inches	0.35 livres (poids)	6.38 pouces	0.55 pouces	3.78 pouces	6.38 x 3.78 x 0.55 inches	189		[2009-08-01]	[2009-08-02]	[2009-08-10]		renaissance, mythologie, occultisme	Your library	French	French		[2844850510]	2844850510, 9782844850515		195	Italian > Modern western philosophy > Philosophy and Psychology	1	amazon.fr	[2009-08-01]		8691325
48838828	8 Weeks to Optimum Health: A Proven Program for Taking Full Advantage of Your Body's Natural Healing Power	1	Weil, Andrew				Ballantine Books (2007), Edition: Rev Exp Up, Paperback, 320 pages	2007					8 Weeks to Optimum Health: A Proven Program for Taking Full Advantage of Your Body's Natural Healing Power par Andrew Weil (2007)	320 p.; 9.1 inches	0.85 livres (poids)	9.1 pouces	0.8 pouces	6.1 pouces	9.1 x 6.1 x 0.8 inches	320		[2009-08-06]					Your library	English	Dutch	RA776.95.W45	[034549802X]	034549802X, 9780345498021	Alternative Medicine|Alternative medicine|Complementary Therapies|Healing|Health|Health Behavior|Health behavior|Self Care|Self care|Self-care, Health|Self-care, health|healing|health	613	Health; Hygiene  > Medicine > Technology	1	amazon.com	[2009-08-06]		39381
48838856	Manadologie (La)	1	Minard, Céline				Musica Falsa Editions (2005), Broché, 208 pages	2005		3.5			Manadologie (La) par Céline Minard (2005)	208 p.; 6.77 inches	0.49 livres (poids)	6.77 pouces	0.79 pouces	4.72 pouces	6.77 x 4.72 x 0.79 inches	208		[2009-08-06]	[2009-08-06]	[2009-08-10]		roman, nouvelles, science-fiction, philosophie	Your library	French	French		[291579409X]	291579409X, 9782915794090				1	amazon.fr	[2009-08-06]		4668201
49331275	Etrange façon de vivre	1	Enrique, Vila-Matas				Christian Bourgois Editeur (2009), Poche, 160 pages	2009		3.5			Etrange façon de vivre par Vila-Matas Enrique (2009)	160 p.; 6.85 inches	0.31 livres (poids)	6.85 pouces	0.47 pouces	4.17 pouces	6.85 x 4.17 x 0.47 inches	160		[2009-08-14]	[2009-11-02]	[2009-11-09]			Your library	French	French		[2267020424]	2267020424, 9782267020427		868	Authors, Spanish and Spanish miscellany > Literature > Spanish and Portuguese Literature	1	amazon.fr	[2009-08-14]		1555705
50325176	Mr. Penumbra's Twenty-Four-Hour Book Store	1	Robin Sloan					?		3			Mr. Penumbra's Twenty-Four-Hour Book Store par Robin Sloan (?)									[2009-08-30]	[2009-08-30]	[2009-09-01]		ebook, nouvelle, english, fantastique, livres	Your library	English			[]					1	manual entry	[2009-09-01]		13181412
50708916	La maison du Chat-qui-pelote	1	Balzac, Honoré de				LGF - Livre de Poche (1999), Poche, 95 pages	1999		3.5			La maison du Chat-qui-pelote by Honoré de Balzac (1999)	95 p.; 6.54 inches	0.13 livres (poids)	6.54 pouces	0.31 pouces	4.25 pouces	6.54 x 4.25 x 0.31 inches	95		[2009-09-07]	[2009-09-07]	[2009-09-09]		roman, ebook	Your library	French	French	PQ2162.T8B56	[2253146226]	2253146226, 9782253146223		848	Authors, French and French miscellany > French literature > Literature	1	amazon.fr	[2009-09-10]		2234324
50811786	Le Bal de Sceaux	1	Balzac, Honoré de				Gallimard-Jeunesse (2009), Broché, 90 pages	2009		3			Le Bal des Sceaux by Honoré de Balzac (2009)	90 p.; 6.85 inches	0.09 livres (poids)	6.85 pouces	0.63 pouces	4.8 pouces	6.85 x 4.8 x 0.63 inches	90		[2009-09-07]	[2009-09-10]	[2009-09-13]		roman, ebook	Your library	French	French	PQ2161.B35	[2070628841]	2070628841, 9782070628841		813	American Fiction > American literature > Literature	1	amazon.fr	[2009-09-13]		4995338
51051592	La Vitesse des choses	1	Fresan, Rodrigo		Gugnon, Isabelle|Vila-Matas, Enrique	Traduction|Préface	Passage du Nord-Ouest (2008), Broché, 636 pages	2008					La Vitesse des choses par Rodrigo Fresan (2008)	636 p.; 7.48 inches	1.85 livres (poids)	7.48 pouces	2.2 pouces	5.51 pouces	7.48 x 5.51 x 2.2 inches	636		[2009-09-19]	[2009-10-15]				Your library	French	Spanish	PQ7798.16.R395V45	[2914834314]	2914834314, 9782914834315		813	American Fiction > American literature > Literature	1	amazon.fr	[2009-09-19]		2071147
51051610	Guide de Mongolie	1	Basara, Svetislav		Iaculli, Gabriel|Lukic, Gojko	Traduction|Traduction	10 X 18 (2008), Poche, 128 pages	2008					Guide de Mongolie par Svetislav Basara (2008)	128 p.; 7.01 inches	0.22 livres (poids)	7.01 pouces	0.39 pouces	4.25 pouces	7.01 x 4.25 x 0.39 inches	128		[2009-09-19]					Your library	French	French		[2264046473]	2264046473, 9782264046475				1	amazon.fr	[2009-09-19]		2908454
51392376	MY BRAIN IS OPEN: The Mathematical Journeys of Paul Erdos	1	Schechter, Bruce				Simon & Schuster (2000), Paperback, 224 pages	2000		4			MY BRAIN IS OPEN: The Mathematical Journeys of Paul Erdos par Bruce Schechter (2000)	224 p.; 8.3 inches	0.5 livres (poids)	8.3 pouces	0.7 pouces	5.5 pouces	8.3 x 5.5 x 0.7 inches	224		[2009-09-28]	[2009-09-29]	[2009-10-06]		biographie, maths, science	Your library	English	German	QA29.E68S34	[0684859807]	0684859807, 9780684859804	Erd�os, Paul, 1913-|Erd�os, Paul, 1913-|Erd�os, Paul, 1913-1996|Mathematicians > Hungary > Biography	510.92	Biography > Biography And History > Mathematics > Mathematics > Mathematics And Science	1	amazon.com	[2009-09-28]		368136
52322819	Logicomix: An Epic Search for Truth	1	Doxiadis, Apostolos		Papadimitriou, Christos		Bloomsbury USA (2009), Edition: Advance Reader's Edition, Paperback, 352 pages	2009		3.5			Logicomix: An Epic Search for Truth par Apostolos Doxiadis (2009)	352 p.; 9.2 inches	1.9 livres (poids)	9.2 pouces	0.85 pouces	6.74 pouces	9.2 x 6.74 x 0.85 inches	352		[2009-10-23]	[2009-10-23]	[2009-10-24]		logic mathematics philosophy comics	Your library	English	Dutch	PA5615.O87L64	[1596914521]	1596914521, 9781596914520		192	British > Modern western philosophy > Philosophy and Psychology	1	amazon.com	[2009-10-23]		8273037
52356834	La Conjecture de Poincaré	1	Szpiro, George		Sigaud, Bernard	Traduction	Points (2009), Poche, 408 pages	2009	Une histoire des mathématiciens qui se sont frottés à la conjecture de Poincaré tout au long du XXème siècle. Riche en portraits. On n'apprend pas grand chose sur la théorie en elle même, l'effort d'utilisation de concepts compréhensibles par le grand public pour tenter d'expliquer les idées de la topologie les rend paradoxalement confuses et peu "manipulables".	3			La Conjecture de Poincaré by George Szpiro (2009)	408 p.; 6.77 inches	0.53 livres (poids)	6.77 pouces	0.87 pouces	4.25 pouces	6.77 x 4.25 x 0.87 inches	408		[2009-10-24]	[2009-10-24]	[2009-10-31]		science, mathematiques, histoire	Your library	French	English	QA43.S985	[2757807757]	2757807757, 9782757807750	Mathematics > Popular works|Mathematics > Problems, exercises, etc	510.76	Education > Math exercises > Mathematics > Mathematics > Mathematics And Science	1	amazon.fr	[2009-10-24]		2824706
52859876	Les Gommes	1	Robbe-Grillet				Minuit French (1953), Paperback, 264 pages	1953	Original. Une enquête où l'on n'apprend rien ; on regarde juste les protagonistes découvrir des bouts de la vérité dans une atmosphère humide et sombre de ville du nord. Un meurtre raté, une victime qui se cache. Une maison, un café, une poste, un boulevard, lieux récurrents visités en long et en large par des personnages qui ruminent différentes hypothèses, élaborent de multiples scénarios en forme eux aussi de promenades dans la réalité de cette journée grise.	3			Les Gommes par Robbe-Grillet (1953)	264 p.; 7.09 inches	0.57 livres (poids)	7.09 pouces	0.79 pouces	5.35 pouces	7.09 x 5.35 x 0.79 inches	264		[2009-11-07]	[2009-12-02]	[2009-12-10]		roman, policier	Your library	French	French	PZ4.R633 Er	[2707302562]	2707302562, 9782707302564		848'.9	Authors, French and French miscellany > French literature > Literature	1	amazon.com	[2009-11-07]		84294
52859936	L'homme aux lèvres de saphir	1	Corre, Hervé Le				Rivages (2004), Poche, 503 pages	2004		4			L'homme aux lèvres de saphir by Hervé Le Corre (2004)	503 p.; 6.85 inches	0.57 livres (poids)	6.85 pouces	0.94 pouces	4.41 pouces	6.85 x 4.41 x 0.94 inches	503		[2009-11-07]	[2009-12-11]	[2009-12-26]			Your library	French	French		[2743613092]	2743613092, 9782743613099		848'.914	Authors, French and French miscellany > French literature > Literature	1	amazon.fr	[2009-11-07]		5713531
53046592	The Visual Display of Quantitative Information, 2nd edition	5	Tufte, Edward R.				Graphics Press (2001), Edition: 2, Hardcover, 197 pages	2001		3	Beau livre, mais le contenu informatif aurait pu tenir en cinq pages.		The Visual Display of Quantitative Information, 2nd edition par Edward R. Tufte (2001)	200 p.; 10.79 inches	2.07 livres (poids)	10.79 pouces	0.79 pouces	8.74 pouces	10.79 x 8.74 x 0.79 inches	200		[2009-11-12]	[2009-11-13]	[2009-11-22]			Your library	English	English	QA276.3.T83	[0961392142]	0961392142, 9780961392147	Graphic methods|Statistics > Graphic methods	001.4226	Computing And Information > Information > Knowledge > Research And Data Display > Visual representation of information	1	amazon.com	[2009-11-12]		7983
53046612	Stories of Your Life and Others	1	Chiang, Ted				Tor Books (2004), Paperback, 336 pages	2004	Des thèmes vraiment originaux traités agréablement : L'ascension de la tour de Babel par les mineurs préposés au perçage des cieux, et la découverte de se qui se cache au delà. Un cobaye expérimente une drogue développant l'intelligence de manière extraordinaire. La découverte de l'inconsistance des mathématiques. Lorsqu'une scientifique s'initie à la sémantique d'entités extra-terrestres dont la science s'est développée autour d'un mode de perception situé aux antipodes du notre, son expérience de la réalité peut s'en trouver bouleversée. Dans un XIXème siècle uchronique la fabriquation des Golems est une science de pointe qui va permettre de préserver l'humanité de l'extinction. Chronique d'un monde où le paradis et l'enfer existent, comme les anges qui viennent parfois visiter les humains avec des domages collatéraux, et où les problème de conscience religieuse peuvent être plus compliqués qu'il n'y paraît. Le statut des scientifiques à l'époque où les découvertes innovantes sont faites par les intelligences artificielles. Les débats autour de l'utilisation d'une technique désactivant la perception discriminante de la beauté.	3.5			Stories of Your Life and Others par Ted Chiang (2004)	336 p.; 9.13 inches	0.75 livres (poids)	9.13 pouces	1.02 pouces	5.91 pouces	9.13 x 5.91 x 1.02 inches	336		[2009-11-12]	[2009-11-13]	[2009-11-22]		science-fiction, nouvelles	Your library	English	French	PS3603.H53S76	[1405041021]	1405041021, 9781405041027	Science Fiction, American|Science fiction, American	813	American Fiction > American literature > Literature	1	amazon.com	[2009-11-12]		28008
53078450	Voyage autour de ma chambre	1	Maistre, Xavier de		Lotterie, Florence		Flammarion (2003), Poche, 153 pages	2003		4			Voyage autour de ma chambre par Xavier de Maistre (2003)	153 p.; 6.69 inches	0.31 livres (poids)	6.69 pouces	0.39 pouces	4.25 pouces	6.69 x 4.25 x 0.39 inches	153		[2009-11-09]	[2009-11-09]	[2009-11-12]		ebook	Your library	French	French	PZ3.M283J6	[2080711482]	2080711482, 9782080711489		843.6	French fiction > French literature > Literature > Revolution and empire, 1789 - 1815	1	amazon.fr	[2009-11-13]		27570
53654381	Pêcheur d'Islande	1	Loti, Pierre					2009	Une peinture de l'existence des bretons pêchant la morue sur les mers d'Islande à la fin du XIXe siècle comme une tragédie à quatre personnages : deux jeunes pêcheurs, la promise de l'un, la grand-mère de l'autre. La première moitié est magnifique. La seconde, à partir de la demande en mariage, est bateau (si j'ose dire).	4			Pêcheur d'Islande by Pierre Loti (2009)									[2009-11-25]	[2009-11-25]	[2009-11-29]		roman, ebook	Your library	French	French	PQ2472.P4	[]		Fishers > Fiction|Iceland > Fiction	848	Authors, French and French miscellany > French literature > Literature	1	amazon.com	[2009-11-30]		3755487
54100360	Annabel Scheme	1	Sloan, Robin					?	Premier roman très malin de Robin Sloan, publié grâce au site Kickstarter. Dans une San-Francisco alternative, Annabel Scheme, détective privée spécialisée dans "le numérique et l'occulte" et assistée par un serveur informatique racheté à la société Grail (le Google de ce monde parallèle), va se retrouver au centre d'une intrigue rythmée mêlant l'univers high-tech de la Silicon Valley à des thèmes de l'imaginaire fantastique traditionnel. L'histoire, racontée par le Hu, l'assistant cybernétique d'Annabel Scheme, a la forme d'un document d'une centaine de pages, se trouvant à la croisée de plusieurs mondes, ceux de la "réalité", du web, des esprits et du lecteur, et dont l'instabilité non résolue nous promet des développements intéressants dans de futurs ouvrages.	3			Annabel Scheme par Robin Sloan (?)									[2009-12-14]	[2009-12-14]	[2009-12-18]		science-fiction, novel	Your library	English			[5800036459712]	5800036459712				1	manual entry	[2009-12-14]		9306793
54717803	Oncle Petros ou la conjecture de Goldbach	1	Doxiadis, Apostolos				Seuil (2002), Mass Market Paperback, 204 pages	2002		2.5			Oncle Petros ou la conjecture de Goldbach par Apostolos Doxiadis (2002)	204 p.; 6.77 inches	0.31 livres (poids)	6.77 pouces	0.55 pouces	4.25 pouces	6.77 x 4.25 x 0.55 inches	204		[2009-12-31]	[2009-12-31]	[2010-01-01]			Your library	English	French	PA5615.O87T4813	[2020505614]	2020505614, 9782020505611	Goldbach conjecture > Fiction|Mathematicians > Fiction	813	American Fiction > American literature > Literature	1	amazon.com	[2009-12-31]		68604
55421284	L'homme troué : Poèmes	1	Gheerbrant, Alain		Gheerbrant, Alain	Auteur	Sabine Wespieser (2010), Broché, 139 pages	2010					L'homme troué : Poèmes by Alain Gheerbrant (2010)	139 p.; 7.01 inches	0.4 livres (poids)	7.01 pouces	0.47 pouces	5.35 pouces	7.01 x 5.35 x 0.47 inches	139		[2010-01-16]				poésie	Your library	French	French		[2848050799]	2848050799, 9782848050799				1	amazon.fr	[2010-01-16]		9444103
56029034	L'autofictif : Journal 2007-2008	1	Chevillard, Eric		Chevillard, Eric		L'Arbre vengeur (2009), Poche, 250 pages	2009		4.5			L'autofictif : Journal 2007-2008 par Eric Chevillard (2009)	250 p.; 6.3 inches	0.57 livres (poids)	6.3 pouces	0.87 pouces	4.41 pouces	6.3 x 4.41 x 0.87 inches	250		[2010-01-28]	[2010-01-28]	[2010-02-06]		poésie, journal, humour	Your library	French	French		[2916141375]	2916141375, 9782916141374				1	amazon.fr	[2010-01-30]		7770902
56029084	Là où les tigres sont chez eux	1	Roblès, Jean-Marie Blas de		Roblès, Jean-Marie Blas de		J'ai lu (2010), Broché, 892 pages	2010	Eleazard est un journaliste dont la vie va au rythme d'une lente déliquescence à l'image de la vieille maison coloniale qu'il habite à Alcântara au Brésil. Sollicité pour effectuer un travail d'annotations sur une biographie récemment découverte du jésuite Athanasius Kircher, il va se replonger dans la vie de cet homme du 17e siècle à l'esprit universel Chaque chapitre est inauguré par les épisodes de la vie de Kircher, puis nous sont contés alternativement les aventures parallèles d'Eleazard, de sa future ex-femme Helaine, archéologue s'en allant explorer les profondeurs de la jungle et se frotter aux narco-trafficants, de Moema leur fille en quête d'aventures sexuelles et psychédéliques, de Nelson jeune mendiant de la favela de Pirambu, et de Moreira politicien véreux. Les passages les plus amusants du livre se trouvent dans la biographie de Kircher dont l'esprit imbibé de religion, de sciences et d'ésotérisme fabrique des théories improbables sur tout et n'importe quoi, qui se matérialisent régulièrement par des inventions délirantes (le piano à chats, le mécanisme de détection de mouvement dans les cercueils entre autres). Ce mélange feuilletonnesque d'exotisme, d'aventures, de mystère et de polar économique plutôt réussi possède cependant une ambition plus élevée. Au fil des pages, Jean-Marie Blas de Roblès (que l'on imagine sous les traits d'Éléazard) rassemble les destins de ses personnages vers ce qui ressemble fort à une tragédie moderne dont les points d'inflexions entrent en résonance avec certaines préoccupations de Kircher, centrales dans ses ultimes œuvres consacrées aux thèmes du Déluge et de la Tour de Babel.	4			Là où les tigres sont chez eux par Jean-Marie Blas de Roblès (2010)	892 p.; 6.77 inches	0.97 livres (poids)	6.77 pouces	1.65 pouces	4.41 pouces	6.77 x 4.41 x 1.65 inches	892		[2010-01-28]	[2010-02-02]	[2010-02-27]		brésil, roman, aventures	Your library	French	French	PQ2662.L354L313	[2290017108]	2290017108, 9782290017104		843.914	Early 20th Century 1901- > French fiction > French literature > Literature	1	amazon.fr	[2010-01-30]		6190537
56112072	Le Golem	1	Meyrink, Gustav		Meunier, Denise		Stock (2002), Paperback, 324 pages	2002	Les aventures bizarres d'un tailleur de pierres précieuses dans le quartier juif de Pragues. Il se perdra dans le labyrinthe des rues, rencontrera son double, réveillera le Golem, retrouvera un amour de jeunesse - et sa mémoire par la même occasion, tentera de démêler une histoire de meurtre et de chantage entre un antiquaire, son fils haineux, un médecin malhonnête. Il passera un an en prison, innocent, à tenter d'éclaircir le sens de ces évènements plus ou moins irréels. Les scènes s'enchainent avec une cohérence aussi ténue que celle d'un rêve agité, mais suffisante pour maintenir le lecteur dans un état d'écoute, de recherche d'explications sous-jacentes. Mériterait sans doute une relecture.	3.5			Le Golem par Gustav Meyrink (2002)	321 p.; 6.69 inches	0.49 livres (poids)	6.69 pouces	0.71 pouces	4.25 pouces	6.69 x 4.25 x 0.71 inches	321		[2010-01-05]	[2010-01-05]	[2010-01-31]		fantastique	Your library	English	German	PT2625.E95G6213	[2080710982]	2080710982, 9782080710987	Fantasy fiction, German > Translations into English|Golem > Legends|Supernatural > Fiction	838'.91	Authors, German and German miscellany > German literature > Literature	1	amazon.com	[2010-02-01]		208066
56387341	La nébuleuse du crabe	1	Chevillard, Eric				Minuit (2006), Mass Market Paperback, 123 pages	2006	Crab mène une existence très logique, donc un peu absurde du point de vue de l'individu moderne. Petit livre drôle et profond, entre Beckett et Michaud.	4			La nébuleuse du crabe by Eric Chevillard (2006)	123 p.; 7.01 inches	2.2 livres (poids)	7.01 pouces	0.31 pouces	4.33 pouces	7.01 x 4.33 x 0.31 inches	123		[2010-02-08]	[2010-02-08]	[2010-02-14]		absurde	Your library	English	French	PQ2663.H432 N4313	[2707319686]	2707319686, 9782707319685	Psychological fiction	843.914	Early 20th Century 1901- > French fiction > French literature > Literature	1	amazon.com	[2010-02-08]		3218685
56659223	The Triumph of the Moon: A History of Modern Pagan Witchcraft	5	Hutton, Ronald				Oxford University Press, USA (2001), Paperback, 512 pages	2001					The Triumph of the Moon: A History of Modern Pagan Witchcraft par Ronald Hutton (2001)	512 p.; 7.5 inches	0.65 livres (poids)	7.5 pouces	1.1 pouces	5 pouces	7.5 x 5 x 1.1 inches	512		[2010-02-15]				history, religion	Your library	English		BF1581.H88	[0192854496]	0192854496, 9780192854490	Great Britain > Religion > 19th century|Great Britain > Religion > 20th century|Neopaganism > Great Britain > History|Neopaganism > Great Britain > History > 19th century|Neopaganism > Great Britain > History > 20th century|Witchcraft > Great Britain > History|Witchcraft > Great Britain > History > 19th century|Witchcraft > Great Britain > History > 20th century	133	Occultism > Parapsychology and occultism > Philosophy and Psychology	1	amazon.com	[2010-02-15]		21347
57112934	La fille du roi des elfes	1	Dunsany, Lord		Dunsany, Lord		Denoël (1992), Poche, 254 pages	1992	Long conte sur la lutte entre le merveilleux et la réalité dans l'esprit des hommes.	3			La fille du roi des elfes par Lord Dunsany (1992)	254 p.; 6.69 inches	0.4 livres (poids)	6.69 pouces	0.71 pouces	4.25 pouces	6.69 x 4.25 x 0.71 inches	254		[2010-02-27]	[2010-03-07]	[2010-03-27]			Your library	French	Finnish	PR6007.U6K5	[2207502066]	2207502066, 9782207502068	Fantastic fiction|Fantasy fiction|Irish fiction > In English|fantastic fiction|fantasy fiction	828'.912	Authors, English and English miscellany > English literature > Literature	1	amazon.fr	[2010-02-27]		28094
57112937	The Lost Books of the Odyssey: A Novel	5	Mason, Zachary				Farrar, Straus and Giroux (2010), Hardcover, 240 pages	2010	Variations autour des aventures d'Ulysse dans l'Illiade et l'Odyssée sous forme d'un recueil de nouvelles très courtes. Géniale relecture du mythe, hypothèses surprenantes, exploration des thèmes récurrents, étude de leurs répercussions ou inventions de fictions alternatives menant aux mêmes thèmes. Donne une envie irrépressible de se replonger dans l'oeuvre d'Homère.	4.5			The Lost Books of the Odyssey: A Novel par Zachary Mason (2010)	240 p.; 7.76 inches	0.66 livres (poids)	7.76 pouces	0.85 pouces	5.54 pouces	7.76 x 5.54 x 0.85 inches	240		[2010-02-27]	[2010-02-28]	[2010-03-21]			Your library	English		PS3613.A8185L67	[0374192154]	0374192154, 9780374192150	Odysseus (Greek mythology) > Fiction	813.6	21st Century > American Fiction > American literature > Literature	1	amazon.com	[2010-02-27]		4221182
57586712	Dublinesca	1	Vila-Matas, Enrique		Vila-Matas, Enrique|Gabastou, André	|Traduction	Christian Bourgois Editeur (2010), Broché, 340 pages	2010	Trois mois de la vie de Samuel Riba, exigeant éditeur Barcelonais à la retraite, vus de l'intérieur, dans le monologue de son esprit, avec comme point d'orgue son voyage à Dublin pour officiellement enterrer l'époque Gutenberg. La fin de l'édition précipitée par l'avènement du numérique est une des préoccupation de Riba. Lui-même est devenu un accroc de l'informatique, un hikikomori, à tel point que cette addiction numérique est devenue une menace pour son couple dont la fragilité constitue pour lui un autre motif d'inquiétude. Partageant peut-être la défiance de Riba face aux conflits et rebondissements du style romanesque vers lesquels sa vie de couple pourrait sombrer suite à la décision de sa femme de devenir boudhiste, Vila-Matas s'est efforcé de ne pas écrire un roman traditionnel. Nous suivons le déroulement des pensées de Riba selon un mode intraduisible autrement que dans un livre. La narration souple et compliquée comme les errances de l'esprit est un mélange d'association d'idées, de digressions et de retours en arrière où se mêlent les inquiétudes et obsessions de Riba : New-York en tant que centre du monde, les fantômes irlandais images des fantômes familliaux, la vieillesse, les habitudes, la négation du roman (ce livre n'est pas vraiment un 'roman'). Il y a la visite hebdomadaire chez ses parents qui vivent dans une atmosphère peuplée des fantômes du passé. Puis le départ vers l'Irlande, pays des fantômes, avec trois amis, dans l'angoisse de replonger dans l'alcool qu'il a quitté deux ans au-paravant.[return]Pour enterrer l'époque Gutenberg, et faire le "saut anglais". Dans le sens inverse de Beckett. Un jeune homme semble le suivre, l'observer. Mais demeure insaisissable. Riba lui accolera plusieurs identités : est-il l'auteur génial qu'il a recherché toute sa vie ? Est-il l'auteur d'un roman dont lui-même est un personnage, qui va mourrir en même temps que le roman, tel Joyce apparaissant en personne à l'enterrement qu'il relate dans le sixième chapitre d'Ulysse ? À Dublin il mettra le nom de Malachy Moore sur cette sillouette énigmatique qui se confondra d'une certaine manière avec le narrateur. Ce livre m'a d'abord paru décousu et vain, puis les thèmes sont entrés peu à peu en résonnance pour provoquer finalement une expérience de lecture vraiment originale.	4			Dublinesca par Enrique Vila-Matas (2010)	340 p.; 7.56 inches	0.66 livres (poids)	7.56 pouces	1.1 pouces	4.72 pouces	7.56 x 4.72 x 1.1 inches	340		[2010-03-11]	[2010-03-22]	[2010-04-20]		dublin, joyce, beckett, roman	Your library	French	Spanish	PQ6672.I37D8313	[2267020831]	2267020831, 9782267020830		813	American Fiction > American literature > Literature	1	amazon.fr	[2010-03-11]		9680140
57654353	L'autofictif voit une loutre : Journal 2008-2009	1	Chevillard, Eric		Chevillard, Eric	Auteur	L'Arbre vengeur (2010), Broché, 250 pages	2010	Très fort. Des joyaux en pagaille.	5			L'autofictif voit une loutre : Journal 2008-2009 by Eric Chevillard (2010)	250 p.; 6.38 inches	0.53 livres (poids)	6.38 pouces	0.87 pouces	4.65 pouces	6.38 x 4.65 x 0.87 inches	250		[2010-03-13]	[2010-03-13]	[2010-06-09]		journal, aphorismes	Your library	French	French		[2916141545]	2916141545, 9782916141541				1	amazon.fr	[2010-03-13]		9470330
58122291	Le Guide du chasseur de nuages	1	Pretor-Pinney, Gavin		Pretor-Pinney, Gavin|Coppel-Grozdanovitch, Judith	|Traduction	Points (2008), Poche, 361 pages	2008	Un guide à travers la nomenclature des nuages, entre vulgarisation scientifique et considérations esthétiques, avec un humour tout british. On lève la tête plus souvent après la lecture de ce livre passionnant de bout en bout	4			Le Guide du chasseur de nuages par Gavin Pretor-Pinney (2008)	361 p.; 7.01 inches	0.35 livres (poids)	7.01 pouces	0.94 pouces	4.02 pouces	7.01 x 4.02 x 0.94 inches	361		[2010-03-25]	[2010-03-25]	[2010-04-09]		nature, science, guide, reference	Your library	French	Finnish	QC921.P74	[2757805630]	2757805630, 9782757805633	Cloud physics|Clouds|Clouds > Miscellanea|Clouds > Observers' manuals|Weather control	551.576	Earth sciences & geology > Mathematics And Science > Meteorology; Climate > Moisture: rainfall, flow of streams, floods > Physical and Dynamic Geology 	1	amazon.fr	[2010-03-25]		660329
58546626	Neuromancien	1	Gibson, William		Gibson, William		J'ai lu (2001), Poche, 319 pages	2001	Un polar SF à l'intrigue décousue. J'ai pas accroché.	2.5			Neuromancien par William Gibson (2001)	319 p.; 6.69 inches	0.4 livres (poids)	6.69 pouces	0.55 pouces	4.41 pouces	6.69 x 4.41 x 0.55 inches	319		[2010-04-06]	[2010-04-16]	[2010-04-25]		science-fiction, polar, cyberpunk	Your library	French	Portuguese	PS3557.I2264N48	[229030820X]	229030820X, 9782290308202	Business intelligence > Fiction|Computer hackers > Fiction|Conspiracies > Fiction|Cyberspace > Fiction|Information superhighway > Fiction|Japan > Fiction|Nervous system > Wounds and injuries > Fiction|Science Fiction|Science fiction|Virtual reality > Fiction|science fiction	818'.54	American literature > Authors, American and American Miscellany  > Literature	1	amazon.fr	[2010-04-06]		609
58546664	La chasse au Snark : Edition bilingue anglais-français, suivi de A travers le Jabberwocky de Lewis Carroll	1	Carroll, Lewis		Carroll, Lewis|Collectif|Collectif|Holiday, Henry|Roubaud, Jacques|Korichi, Mériam	|||Illustrations|Traduction|Traduction	Editions Gallimard (2010), Poche, 132 pages	2010					La chasse au Snark : Edition bilingue anglais-français, suivi de A travers le Jabberwocky de Lewis Carroll par Lewis Carroll (2010)	132 p.; 6.77 inches	0.18 livres (poids)	6.77 pouces	0.55 pouces	4.25 pouces	6.77 x 4.25 x 0.55 inches	132		[2010-04-06]				poesie, nonsens, humour	Your library	French	French	PR4611.H8	[2070436683]	2070436683, 9782070436682	California > Imprints|Carroll, Lewis, 1832-1898. Hunting of the snark > Bibliography|Carroll, Lewis, 1832-1898. Hunting of the snark > Illustrations|English poetry|Fantastic fiction|Nonsense verses|Nonsense verses, English	821.8	English Poetry  > English literature > Literature > Victorian period 1837-1900	1	amazon.fr	[2010-04-06]		51714
